"","wave","day","amp","phase","cvel","amp_std"
"3040",10,304,0,0,0,-1.89344760606688
"3041",1,305,0,0,0,-2.931345500679
"3042",2,305,0,0,0,-2.10344739830306
"3043",3,305,0,0,0,-2.05847740497877
"3044",4,305,0,0,0,-2.09619528492121
"3045",5,305,0,0,0,-1.85833127193771
"3046",6,305,0,0,1.8425850038963e-15,-1.97492978555906
"3047",7,305,0,0,0,-1.93317083709609
"3048",8,305,0,0,0,-1.76815957126174
"3049",9,305,0,0,-4.60646250974074e-16,-1.85779066932904
"3050",10,305,0,0,0,-1.64145892971817
"3051",1,306,0,0,0,-2.931345500679
"3052",2,306,0,0,0,-2.10344739830306
"3053",3,306,0,0,0,-2.05847740497877
"3054",4,306,0,0,0,-2.09619528492121
"3055",5,306,0,0,0,-1.85833127193771
"3056",6,306,0,0,1.8425850038963e-15,-1.97492978555906
"3057",7,306,0,0,0,-1.93317083709609
"3058",8,306,0,0,0,-1.76815957126174
"3059",9,306,0,0,-4.60646250974074e-16,-1.85779066932904
"3060",10,306,0,0,0,-1.64145892971817
"3061",1,307,0,0,0,-2.931345500679
"3062",2,307,0,0,0,-2.10344739830306
"3063",3,307,0,0,0,-2.05847740497877
"3064",4,307,0,0,0,-2.09619528492121
"3065",5,307,0,0,0,-1.85833127193771
"3066",6,307,0,0,1.8425850038963e-15,-1.97492978555906
"3067",7,307,0,0,0,-1.93317083709609
"3068",8,307,0,0,0,-1.76815957126174
"3069",9,307,0,0,-4.60646250974074e-16,-1.85779066932904
"3070",10,307,0,0,0,-1.64145892971817
"3071",1,308,0,0,0,-2.931345500679
"3072",2,308,0,0,0,-2.10344739830306
"3073",3,308,0,0,0,-2.05847740497877
"3074",4,308,0,0,0,-2.09619528492121
"3075",5,308,0,0,0,-1.85833127193771
"3076",6,308,0,0,1.8425850038963e-15,-1.97492978555906
"3077",7,308,0,0,0,-1.93317083709609
"3078",8,308,0,0,0,-1.76815957126174
"3079",9,308,0,0,-4.60646250974074e-16,-1.85779066932904
"3080",10,308,0,0,0,-1.64145892971817
"3081",1,309,0,0,0,-2.931345500679
"3082",2,309,0,0,0,-2.10344739830306
"3083",3,309,0,0,0,-2.05847740497877
"3084",4,309,0,0,0,-2.09619528492121
"3085",5,309,0,0,0,-1.85833127193771
"3086",6,309,0,0,1.8425850038963e-15,-1.97492978555906
"3087",7,309,0,0,0,-1.93317083709609
"3088",8,309,0,0,0,-1.76815957126174
"3089",9,309,0,0,-4.60646250974074e-16,-1.85779066932904
"3090",10,309,0,0,0,-1.64145892971817
"3091",1,310,0,0,0,-2.931345500679
"3092",2,310,0,0,0,-2.10344739830306
"3093",3,310,0,0,0,-2.05847740497877
"3094",4,310,0,0,0,-2.09619528492121
"3095",5,310,0,0,0,-1.85833127193771
"3096",6,310,0,0,1.8425850038963e-15,-1.97492978555906
"3097",7,310,0,0,0,-1.93317083709609
"3098",8,310,0,0,0,-1.76815957126174
"3099",9,310,0,0,-4.60646250974074e-16,-1.85779066932904
"3100",10,310,0,0,0,-1.64145892971817
"3101",1,311,0,0,0,-2.931345500679
"3102",2,311,0,0,0,-2.10344739830306
"3103",3,311,0,0,0,-2.05847740497877
"3104",4,311,0,0,0,-2.09619528492121
"3105",5,311,0,0,0,-1.85833127193771
"3106",6,311,0,0,1.8425850038963e-15,-1.97492978555906
"3107",7,311,0,0,0,-1.93317083709609
"3108",8,311,0,0,0,-1.76815957126174
"3109",9,311,0,0,-4.60646250974074e-16,-1.85779066932904
"3110",10,311,0,0,0,-1.64145892971817
"3111",1,312,0,0,0,-2.931345500679
"3112",2,312,0,0,0,-2.10344739830306
"3113",3,312,0,0,0,-2.05847740497877
"3114",4,312,0,0,0,-2.09619528492121
"3115",5,312,0,0,0,-1.85833127193771
"3116",6,312,0,0,1.8425850038963e-15,-1.97492978555906
"3117",7,312,0,0,0,-1.93317083709609
"3118",8,312,0,0,0,-1.76815957126174
"3119",9,312,0,0,-4.60646250974074e-16,-1.85779066932904
"3120",10,312,0,0,0,-1.64145892971817
"3121",1,313,0,0,0,-2.931345500679
"3122",2,313,0,0,0,-2.10344739830306
"3123",3,313,0,0,0,-2.05847740497877
"3124",4,313,0,0,0,-2.09619528492121
"3125",5,313,0,0,0,-1.85833127193771
"3126",6,313,0,0,1.8425850038963e-15,-1.97492978555906
"3127",7,313,0,0,0,-1.93317083709609
"3128",8,313,0,0,0,-1.76815957126174
"3129",9,313,0,0,-4.60646250974074e-16,-1.85779066932904
"3130",10,313,0,0,0,-1.64145892971817
"3131",1,314,0,0,0,-2.931345500679
"3132",2,314,0,0,0,-2.10344739830306
"3133",3,314,0,0,0,-2.05847740497877
"3134",4,314,0,0,0,-2.09619528492121
"3135",5,314,0,0,0,-1.85833127193771
"3136",6,314,0,0,1.8425850038963e-15,-1.97492978555906
"3137",7,314,0,0,0,-1.93317083709609
"3138",8,314,0,0,0,-1.76815957126174
"3139",9,314,0,0,-4.60646250974074e-16,-1.85779066932904
"3140",10,314,0,0,0,-1.64145892971817
"3141",1,315,0,0,0,-2.931345500679
"3142",2,315,0,0,0,-2.10344739830306
"3143",3,315,0,0,0,-2.05847740497877
"3144",4,315,0,0,0,-2.09619528492121
"3145",5,315,0,0,0,-1.85833127193771
"3146",6,315,0,0,1.8425850038963e-15,-1.97492978555906
"3147",7,315,0,0,0,-1.93317083709609
"3148",8,315,0,0,0,-1.76815957126174
"3149",9,315,0,0,-4.60646250974074e-16,-1.85779066932904
"3150",10,315,0,0,0,-1.64145892971817
"3151",1,316,0,0,0,-2.931345500679
"3152",2,316,0,0,0,-2.10344739830306
"3153",3,316,0,0,0,-2.05847740497877
"3154",4,316,0,0,0,-2.09619528492121
"3155",5,316,0,0,0,-1.85833127193771
"3156",6,316,0,0,1.8425850038963e-15,-1.97492978555906
"3157",7,316,0,0,0,-1.93317083709609
"3158",8,316,0,0,0,-1.76815957126174
"3159",9,316,0,0,-4.60646250974074e-16,-1.85779066932904
"3160",10,316,0,0,0,-1.64145892971817
"3161",1,317,0,0,0,-2.931345500679
"3162",2,317,0,0,0,-2.10344739830306
"3163",3,317,0,0,0,-2.05847740497877
"3164",4,317,0,0,0,-2.09619528492121
"3165",5,317,0,0,0,-1.85833127193771
"3166",6,317,0,0,1.8425850038963e-15,-1.97492978555906
"3167",7,317,0,0,0,-1.93317083709609
"3168",8,317,0,0,0,-1.76815957126174
"3169",9,317,0,0,-4.60646250974074e-16,-1.85779066932904
"3170",10,317,0,0,0,-1.64145892971817
"3171",1,318,0,0,0,-2.931345500679
"3172",2,318,0,0,0,-2.10344739830306
"3173",3,318,0,0,0,-2.05847740497877
"3174",4,318,0,0,0,-2.09619528492121
"3175",5,318,0,0,0,-1.85833127193771
"3176",6,318,0,0,1.8425850038963e-15,-1.97492978555906
"3177",7,318,0,0,0,-1.93317083709609
"3178",8,318,0,0,0,-1.76815957126174
"3179",9,318,0,0,-4.60646250974074e-16,-1.85779066932904
"3180",10,318,0,0,0,-1.64145892971817
"3181",1,319,0,0,0,-2.931345500679
"3182",2,319,0,0,0,-2.10344739830306
"3183",3,319,0,0,0,-2.05847740497877
"3184",4,319,0,0,0,-2.09619528492121
"3185",5,319,0,0,0,-1.85833127193771
"3186",6,319,0,0,1.8425850038963e-15,-1.97492978555906
"3187",7,319,0,0,0,-1.93317083709609
"3188",8,319,0,0,0,-1.76815957126174
"3189",9,319,0,0,-4.60646250974074e-16,-1.85779066932904
"3190",10,319,0,0,0,-1.64145892971817
"3191",1,320,0,0,0,-2.931345500679
"3192",2,320,0,0,0,-2.10344739830306
"3193",3,320,0,0,0,-2.05847740497877
"3194",4,320,0,0,0,-2.09619528492121
"3195",5,320,0,0,0,-1.85833127193771
"3196",6,320,0,0,1.8425850038963e-15,-1.97492978555906
"3197",7,320,0,0,0,-1.93317083709609
"3198",8,320,0,0,0,-1.76815957126174
"3199",9,320,0,0,-4.60646250974074e-16,-1.85779066932904
"3200",10,320,0,0,0,-1.64145892971817
"3201",1,321,0,0,0,-2.931345500679
"3202",2,321,0,0,0,-2.10344739830306
"3203",3,321,0,0,0,-2.05847740497877
"3204",4,321,0,0,0,-2.09619528492121
"3205",5,321,0,0,0,-1.85833127193771
"3206",6,321,0,0,1.8425850038963e-15,-1.97492978555906
"3207",7,321,0,0,0,-1.93317083709609
"3208",8,321,0,0,0,-1.76815957126174
"3209",9,321,0,0,-4.60646250974074e-16,-1.85779066932904
"3210",10,321,0,0,0,-1.64145892971817
"3211",1,322,0,0,0,-2.931345500679
"3212",2,322,0,0,0,-2.10344739830306
"3213",3,322,0,0,0,-2.05847740497877
"3214",4,322,0,0,0,-2.09619528492121
"3215",5,322,0,0,0,-1.85833127193771
"3216",6,322,0,0,1.8425850038963e-15,-1.97492978555906
"3217",7,322,0,0,0,-1.93317083709609
"3218",8,322,0,0,0,-1.76815957126174
"3219",9,322,0,0,-4.60646250974074e-16,-1.85779066932904
"3220",10,322,0,0,0,-1.64145892971817
"3221",1,323,0,0,0,-2.931345500679
"3222",2,323,0,0,0,-2.10344739830306
"3223",3,323,0,0,0,-2.05847740497877
"3224",4,323,0,0,0,-2.09619528492121
"3225",5,323,0,0,0,-1.85833127193771
"3226",6,323,0,0,1.8425850038963e-15,-1.97492978555906
"3227",7,323,0,0,0,-1.93317083709609
"3228",8,323,0,0,0,-1.76815957126174
"3229",9,323,0,0,-4.60646250974074e-16,-1.85779066932904
"3230",10,323,0,0,0,-1.64145892971817
"3231",1,324,0,0,0,-2.931345500679
"3232",2,324,0,0,0,-2.10344739830306
"3233",3,324,0,0,0,-2.05847740497877
"3234",4,324,0,0,0,-2.09619528492121
"3235",5,324,0,0,0,-1.85833127193771
"3236",6,324,0,0,1.8425850038963e-15,-1.97492978555906
"3237",7,324,0,0,0,-1.93317083709609
"3238",8,324,0,0,0,-1.76815957126174
"3239",9,324,0,0,-4.60646250974074e-16,-1.85779066932904
"3240",10,324,0,0,0,-1.64145892971817
"3241",1,325,0,0,0,-2.931345500679
"3242",2,325,0,0,0,-2.10344739830306
"3243",3,325,0,0,0,-2.05847740497877
"3244",4,325,0,0,0,-2.09619528492121
"3245",5,325,0,0,0,-1.85833127193771
"3246",6,325,0,0,1.8425850038963e-15,-1.97492978555906
"3247",7,325,0,0,0,-1.93317083709609
"3248",8,325,0,0,0,-1.76815957126174
"3249",9,325,0,0,-4.60646250974074e-16,-1.85779066932904
"3250",10,325,0,0,0,-1.64145892971817
"3251",1,326,0,0,0,-2.931345500679
"3252",2,326,0,0,0,-2.10344739830306
"3253",3,326,0,0,0,-2.05847740497877
"3254",4,326,0,0,0,-2.09619528492121
"3255",5,326,0,0,0,-1.85833127193771
"3256",6,326,0,0,1.8425850038963e-15,-1.97492978555906
"3257",7,326,0,0,0,-1.93317083709609
"3258",8,326,0,0,0,-1.76815957126174
"3259",9,326,0,0,-4.60646250974074e-16,-1.85779066932904
"3260",10,326,0,0,0,-1.64145892971817
"3261",1,327,0,0,0,-2.931345500679
"3262",2,327,0,0,0,-2.10344739830306
"3263",3,327,0,0,0,-2.05847740497877
"3264",4,327,0,0,0,-2.09619528492121
"3265",5,327,0,0,0,-1.85833127193771
"3266",6,327,0,0,1.8425850038963e-15,-1.97492978555906
"3267",7,327,0,0,0,-1.93317083709609
"3268",8,327,0,0,0,-1.76815957126174
"3269",9,327,0,0,-4.60646250974074e-16,-1.85779066932904
"3270",10,327,0,0,0,-1.64145892971817
"3271",1,328,0,0,0,-2.931345500679
"3272",2,328,0,0,0,-2.10344739830306
"3273",3,328,0,0,0,-2.05847740497877
"3274",4,328,0,0,0,-2.09619528492121
"3275",5,328,0,0,0,-1.85833127193771
"3276",6,328,0,0,1.8425850038963e-15,-1.97492978555906
"3277",7,328,0,0,0,-1.93317083709609
"3278",8,328,0,0,0,-1.76815957126174
"3279",9,328,0,0,-4.60646250974074e-16,-1.85779066932904
"3280",10,328,0,0,0,-1.64145892971817
"3281",1,329,0,0,0,-2.931345500679
"3282",2,329,0,0,0,-2.10344739830306
"3283",3,329,0,0,0,-2.05847740497877
"3284",4,329,0,0,0,-2.09619528492121
"3285",5,329,0,0,0,-1.85833127193771
"3286",6,329,0,0,1.8425850038963e-15,-1.97492978555906
"3287",7,329,0,0,0,-1.93317083709609
"3288",8,329,0,0,0,-1.76815957126174
"3289",9,329,0,0,-4.60646250974074e-16,-1.85779066932904
"3290",10,329,0,0,0,-1.64145892971817
"3291",1,330,0,0,0,-2.931345500679
"3292",2,330,0,0,0,-2.10344739830306
"3293",3,330,0,0,0,-2.05847740497877
"3294",4,330,0,0,0,-2.09619528492121
"3295",5,330,0,0,0,-1.85833127193771
"3296",6,330,0,0,1.8425850038963e-15,-1.97492978555906
"3297",7,330,0,0,0,-1.93317083709609
"3298",8,330,0,0,0,-1.76815957126174
"3299",9,330,0,0,-4.60646250974074e-16,-1.85779066932904
"3300",10,330,0,0,0,-1.64145892971817
"3301",1,331,0,0,0,-2.931345500679
"3302",2,331,0,0,0,-2.10344739830306
"3303",3,331,0,0,0,-2.05847740497877
"3304",4,331,0,0,0,-2.09619528492121
"3305",5,331,0,0,0,-1.85833127193771
"3306",6,331,0,0,1.8425850038963e-15,-1.97492978555906
"3307",7,331,0,0,0,-1.93317083709609
"3308",8,331,0,0,0,-1.76815957126174
"3309",9,331,0,0,-4.60646250974074e-16,-1.85779066932904
"3310",10,331,0,0,0,-1.64145892971817
"3311",1,332,0,0,0,-2.931345500679
"3312",2,332,0,0,0,-2.10344739830306
"3313",3,332,0,0,0,-2.05847740497877
"3314",4,332,0,0,0,-2.09619528492121
"3315",5,332,0,0,0,-1.85833127193771
"3316",6,332,0,0,1.8425850038963e-15,-1.97492978555906
"3317",7,332,0,0,0,-1.93317083709609
"3318",8,332,0,0,0,-1.76815957126174
"3319",9,332,0,0,-4.60646250974074e-16,-1.85779066932904
"3320",10,332,0,0,0,-1.64145892971817
"3321",1,333,0,0,0,-2.931345500679
"3322",2,333,0,0,0,-2.10344739830306
"3323",3,333,0,0,0,-2.05847740497877
"3324",4,333,0,0,0,-2.09619528492121
"3325",5,333,0,0,0,-1.85833127193771
"3326",6,333,0,0,1.8425850038963e-15,-1.97492978555906
"3327",7,333,0,0,0,-1.93317083709609
"3328",8,333,0,0,0,-1.76815957126174
"3329",9,333,0,0,-4.60646250974074e-16,-1.85779066932904
"3330",10,333,0,0,0,-1.64145892971817
"3331",1,334,0,0,0,-2.931345500679
"3332",2,334,0,0,0,-2.10344739830306
"3333",3,334,0,0,0,-2.05847740497877
"3334",4,334,0,0,0,-2.09619528492121
"3335",5,334,0,0,0,-1.85833127193771
"3336",6,334,0,0,1.8425850038963e-15,-1.97492978555906
"3337",7,334,0,0,0,-1.93317083709609
"3338",8,334,0,0,0,-1.76815957126174
"3339",9,334,0,0,-4.60646250974074e-16,-1.85779066932904
"3340",10,334,0,0,0,-1.64145892971817
"3341",1,335,0,0,0,-2.76646719882128
"3342",2,335,0,0,0,-2.041303008927
"3343",3,335,0,0,0,-2.31428487344614
"3344",4,335,0,0,0,-2.01284402718944
"3345",5,335,0,0,0,-2.03085601564151
"3346",6,335,0,0,1.8425850038963e-15,-1.79206350979313
"3347",7,335,0,0,0,-1.80194012634103
"3348",8,335,0,0,0,-1.81576327518311
"3349",9,335,0,0,-4.60646250974074e-16,-1.70285028274669
"3350",10,335,0,0,0,-1.72829135501321
"3351",1,336,0,0,0,-2.76646719882128
"3352",2,336,0,0,0,-2.041303008927
"3353",3,336,0,0,0,-2.31428487344614
"3354",4,336,0,0,0,-2.01284402718944
"3355",5,336,0,0,0,-2.03085601564151
"3356",6,336,0,0,1.8425850038963e-15,-1.79206350979313
"3357",7,336,0,0,0,-1.80194012634103
"3358",8,336,0,0,0,-1.81576327518311
"3359",9,336,0,0,-4.60646250974074e-16,-1.70285028274669
"3360",10,336,0,0,0,-1.72829135501321
"3361",1,337,0,0,0,-2.76646719882128
"3362",2,337,0,0,0,-2.041303008927
"3363",3,337,0,0,0,-2.31428487344614
"3364",4,337,0,0,0,-2.01284402718944
"3365",5,337,0,0,0,-2.03085601564151
"3366",6,337,0,0,1.8425850038963e-15,-1.79206350979313
"3367",7,337,0,0,0,-1.80194012634103
"3368",8,337,0,0,0,-1.81576327518311
"3369",9,337,0,0,-4.60646250974074e-16,-1.70285028274669
"3370",10,337,0,0,0,-1.72829135501321
"3371",1,338,0,0,0,-2.76646719882128
"3372",2,338,0,0,0,-2.041303008927
"3373",3,338,0,0,0,-2.31428487344614
"3374",4,338,0,0,0,-2.01284402718944
"3375",5,338,0,0,0,-2.03085601564151
"3376",6,338,0,0,1.8425850038963e-15,-1.79206350979313
"3377",7,338,0,0,0,-1.80194012634103
"3378",8,338,0,0,0,-1.81576327518311
"3379",9,338,0,0,-4.60646250974074e-16,-1.70285028274669
"3380",10,338,0,0,0,-1.72829135501321
"3381",1,339,0,0,0,-2.76646719882128
"3382",2,339,0,0,0,-2.041303008927
"3383",3,339,0,0,0,-2.31428487344614
"3384",4,339,0,0,0,-2.01284402718944
"3385",5,339,0,0,0,-2.03085601564151
"3386",6,339,0,0,1.8425850038963e-15,-1.79206350979313
"3387",7,339,0,0,0,-1.80194012634103
"3388",8,339,0,0,0,-1.81576327518311
"3389",9,339,0,0,-4.60646250974074e-16,-1.70285028274669
"3390",10,339,0,0,0,-1.72829135501321
"3391",1,340,0,0,0,-2.76646719882128
"3392",2,340,0,0,0,-2.041303008927
"3393",3,340,0,0,0,-2.31428487344614
"3394",4,340,0,0,0,-2.01284402718944
"3395",5,340,0,0,0,-2.03085601564151
"3396",6,340,0,0,1.8425850038963e-15,-1.79206350979313
"3397",7,340,0,0,0,-1.80194012634103
"3398",8,340,0,0,0,-1.81576327518311
"3399",9,340,0,0,-4.60646250974074e-16,-1.70285028274669
"3400",10,340,0,0,0,-1.72829135501321
"3401",1,341,0,0,0,-2.76646719882128
"3402",2,341,0,0,0,-2.041303008927
"3403",3,341,0,0,0,-2.31428487344614
"3404",4,341,0,0,0,-2.01284402718944
"3405",5,341,0,0,0,-2.03085601564151
"3406",6,341,0,0,1.8425850038963e-15,-1.79206350979313
"3407",7,341,0,0,0,-1.80194012634103
"3408",8,341,0,0,0,-1.81576327518311
"3409",9,341,0,0,-4.60646250974074e-16,-1.70285028274669
"3410",10,341,0,0,0,-1.72829135501321
"3411",1,342,0,0,0,-2.76646719882128
"3412",2,342,0,0,0,-2.041303008927
"3413",3,342,0,0,0,-2.31428487344614
"3414",4,342,0,0,0,-2.01284402718944
"3415",5,342,0,0,0,-2.03085601564151
"3416",6,342,0,0,1.8425850038963e-15,-1.79206350979313
"3417",7,342,0,0,0,-1.80194012634103
"3418",8,342,0,0,0,-1.81576327518311
"3419",9,342,0,0,-4.60646250974074e-16,-1.70285028274669
"3420",10,342,0,0,0,-1.72829135501321
"3421",1,343,0,0,0,-2.76646719882128
"3422",2,343,0,0,0,-2.041303008927
"3423",3,343,0,0,0,-2.31428487344614
"3424",4,343,0,0,0,-2.01284402718944
"3425",5,343,0,0,0,-2.03085601564151
"3426",6,343,0,0,1.8425850038963e-15,-1.79206350979313
"3427",7,343,0,0,0,-1.80194012634103
"3428",8,343,0,0,0,-1.81576327518311
"3429",9,343,0,0,-4.60646250974074e-16,-1.70285028274669
"3430",10,343,0,0,0,-1.72829135501321
"3431",1,344,0,0,0,-2.76646719882128
"3432",2,344,0,0,0,-2.041303008927
"3433",3,344,0,0,0,-2.31428487344614
"3434",4,344,0,0,0,-2.01284402718944
"3435",5,344,0,0,0,-2.03085601564151
"3436",6,344,0,0,1.8425850038963e-15,-1.79206350979313
"3437",7,344,0,0,0,-1.80194012634103
"3438",8,344,0,0,0,-1.81576327518311
"3439",9,344,0,0,-4.60646250974074e-16,-1.70285028274669
"3440",10,344,0,0,0,-1.72829135501321
"3441",1,345,0,0,0,-2.76646719882128
"3442",2,345,0,0,0,-2.041303008927
"3443",3,345,0,0,0,-2.31428487344614
"3444",4,345,0,0,0,-2.01284402718944
"3445",5,345,0,0,0,-2.03085601564151
"3446",6,345,0,0,1.8425850038963e-15,-1.79206350979313
"3447",7,345,0,0,0,-1.80194012634103
"3448",8,345,0,0,0,-1.81576327518311
"3449",9,345,0,0,-4.60646250974074e-16,-1.70285028274669
"3450",10,345,0,0,0,-1.72829135501321
"3451",1,346,0,0,0,-2.76646719882128
"3452",2,346,0,0,0,-2.041303008927
"3453",3,346,0,0,0,-2.31428487344614
"3454",4,346,0,0,0,-2.01284402718944
"3455",5,346,0,0,0,-2.03085601564151
"3456",6,346,0,0,1.8425850038963e-15,-1.79206350979313
"3457",7,346,0,0,0,-1.80194012634103
"3458",8,346,0,0,0,-1.81576327518311
"3459",9,346,0,0,-4.60646250974074e-16,-1.70285028274669
"3460",10,346,0,0,0,-1.72829135501321
"3461",1,347,0,0,0,-2.76646719882128
"3462",2,347,0,0,0,-2.041303008927
"3463",3,347,0,0,0,-2.31428487344614
"3464",4,347,0,0,0,-2.01284402718944
"3465",5,347,0,0,0,-2.03085601564151
"3466",6,347,0,0,1.8425850038963e-15,-1.79206350979313
"3467",7,347,0,0,0,-1.80194012634103
"3468",8,347,0,0,0,-1.81576327518311
"3469",9,347,0,0,-4.60646250974074e-16,-1.70285028274669
"3470",10,347,0,0,0,-1.72829135501321
"3471",1,348,0,0,0,-2.76646719882128
"3472",2,348,0,0,0,-2.041303008927
"3473",3,348,0,0,0,-2.31428487344614
"3474",4,348,0,0,0,-2.01284402718944
"3475",5,348,0,0,0,-2.03085601564151
"3476",6,348,0,0,1.8425850038963e-15,-1.79206350979313
"3477",7,348,0,0,0,-1.80194012634103
"3478",8,348,0,0,0,-1.81576327518311
"3479",9,348,0,0,-4.60646250974074e-16,-1.70285028274669
"3480",10,348,0,0,0,-1.72829135501321
"3481",1,349,0,0,0,-2.76646719882128
"3482",2,349,0,0,0,-2.041303008927
"3483",3,349,0,0,0,-2.31428487344614
"3484",4,349,0,0,0,-2.01284402718944
"3485",5,349,0,0,0,-2.03085601564151
"3486",6,349,0,0,1.8425850038963e-15,-1.79206350979313
"3487",7,349,0,0,0,-1.80194012634103
"3488",8,349,0,0,0,-1.81576327518311
"3489",9,349,0,0,-4.60646250974074e-16,-1.70285028274669
"3490",10,349,0,0,0,-1.72829135501321
"3491",1,350,0,0,0,-2.76646719882128
"3492",2,350,0,0,0,-2.041303008927
"3493",3,350,0,0,0,-2.31428487344614
"3494",4,350,0,0,0,-2.01284402718944
"3495",5,350,0,0,0,-2.03085601564151
"3496",6,350,0,0,1.8425850038963e-15,-1.79206350979313
"3497",7,350,0,0,0,-1.80194012634103
"3498",8,350,0,0,0,-1.81576327518311
"3499",9,350,0,0,-4.60646250974074e-16,-1.70285028274669
"3500",10,350,0,0,0,-1.72829135501321
"3501",1,351,0,0,0,-2.76646719882128
"3502",2,351,0,0,0,-2.041303008927
"3503",3,351,0,0,0,-2.31428487344614
"3504",4,351,0,0,0,-2.01284402718944
"3505",5,351,0,0,0,-2.03085601564151
"3506",6,351,0,0,1.8425850038963e-15,-1.79206350979313
"3507",7,351,0,0,0,-1.80194012634103
"3508",8,351,0,0,0,-1.81576327518311
"3509",9,351,0,0,-4.60646250974074e-16,-1.70285028274669
"3510",10,351,0,0,0,-1.72829135501321
"3511",1,352,0,0,0,-2.76646719882128
"3512",2,352,0,0,0,-2.041303008927
"3513",3,352,0,0,0,-2.31428487344614
"3514",4,352,0,0,0,-2.01284402718944
"3515",5,352,0,0,0,-2.03085601564151
"3516",6,352,0,0,1.8425850038963e-15,-1.79206350979313
"3517",7,352,0,0,0,-1.80194012634103
"3518",8,352,0,0,0,-1.81576327518311
"3519",9,352,0,0,-4.60646250974074e-16,-1.70285028274669
"3520",10,352,0,0,0,-1.72829135501321
"3521",1,353,0,0,0,-2.76646719882128
"3522",2,353,0,0,0,-2.041303008927
"3523",3,353,0,0,0,-2.31428487344614
"3524",4,353,0,0,0,-2.01284402718944
"3525",5,353,0,0,0,-2.03085601564151
"3526",6,353,0,0,1.8425850038963e-15,-1.79206350979313
"3527",7,353,0,0,0,-1.80194012634103
"3528",8,353,0,0,0,-1.81576327518311
"3529",9,353,0,0,-4.60646250974074e-16,-1.70285028274669
"3530",10,353,0,0,0,-1.72829135501321
"3531",1,354,0,0,0,-2.76646719882128
"3532",2,354,0,0,0,-2.041303008927
"3533",3,354,0,0,0,-2.31428487344614
"3534",4,354,0,0,0,-2.01284402718944
"3535",5,354,0,0,0,-2.03085601564151
"3536",6,354,0,0,1.8425850038963e-15,-1.79206350979313
"3537",7,354,0,0,0,-1.80194012634103
"3538",8,354,0,0,0,-1.81576327518311
"3539",9,354,0,0,-4.60646250974074e-16,-1.70285028274669
"3540",10,354,0,0,0,-1.72829135501321
"3541",1,355,0,0,0,-2.76646719882128
"3542",2,355,0,0,0,-2.041303008927
"3543",3,355,0,0,0,-2.31428487344614
"3544",4,355,0,0,0,-2.01284402718944
"3545",5,355,0,0,0,-2.03085601564151
"3546",6,355,0,0,1.8425850038963e-15,-1.79206350979313
"3547",7,355,0,0,0,-1.80194012634103
"3548",8,355,0,0,0,-1.81576327518311
"3549",9,355,0,0,-4.60646250974074e-16,-1.70285028274669
"3550",10,355,0,0,0,-1.72829135501321
"3551",1,356,0,0,0,-2.76646719882128
"3552",2,356,0,0,0,-2.041303008927
"3553",3,356,0,0,0,-2.31428487344614
"3554",4,356,0,0,0,-2.01284402718944
"3555",5,356,0,0,0,-2.03085601564151
"3556",6,356,0,0,1.8425850038963e-15,-1.79206350979313
"3557",7,356,0,0,0,-1.80194012634103
"3558",8,356,0,0,0,-1.81576327518311
"3559",9,356,0,0,-4.60646250974074e-16,-1.70285028274669
"3560",10,356,0,0,0,-1.72829135501321
"3561",1,357,0,0,0,-2.76646719882128
"3562",2,357,0,0,0,-2.041303008927
"3563",3,357,0,0,0,-2.31428487344614
"3564",4,357,0,0,0,-2.01284402718944
"3565",5,357,0,0,0,-2.03085601564151
"3566",6,357,0,0,1.8425850038963e-15,-1.79206350979313
"3567",7,357,0,0,0,-1.80194012634103
"3568",8,357,0,0,0,-1.81576327518311
"3569",9,357,0,0,-4.60646250974074e-16,-1.70285028274669
"3570",10,357,0,0,0,-1.72829135501321
"3571",1,358,0,0,0,-2.76646719882128
"3572",2,358,0,0,0,-2.041303008927
"3573",3,358,0,0,0,-2.31428487344614
"3574",4,358,0,0,0,-2.01284402718944
"3575",5,358,0,0,0,-2.03085601564151
"3576",6,358,0,0,1.8425850038963e-15,-1.79206350979313
"3577",7,358,0,0,0,-1.80194012634103
"3578",8,358,0,0,0,-1.81576327518311
"3579",9,358,0,0,-4.60646250974074e-16,-1.70285028274669
"3580",10,358,0,0,0,-1.72829135501321
"3581",1,359,0,0,0,-2.76646719882128
"3582",2,359,0,0,0,-2.041303008927
"3583",3,359,0,0,0,-2.31428487344614
"3584",4,359,0,0,0,-2.01284402718944
"3585",5,359,0,0,0,-2.03085601564151
"3586",6,359,0,0,1.8425850038963e-15,-1.79206350979313
"3587",7,359,0,0,0,-1.80194012634103
"3588",8,359,0,0,0,-1.81576327518311
"3589",9,359,0,0,-4.60646250974074e-16,-1.70285028274669
"3590",10,359,0,0,0,-1.72829135501321
"3591",1,360,0,0,0,-2.76646719882128
"3592",2,360,0,0,0,-2.041303008927
"3593",3,360,0,0,0,-2.31428487344614
"3594",4,360,0,0,0,-2.01284402718944
"3595",5,360,0,0,0,-2.03085601564151
"3596",6,360,0,0,1.8425850038963e-15,-1.79206350979313
"3597",7,360,0,0,0,-1.80194012634103
"3598",8,360,0,0,0,-1.81576327518311
"3599",9,360,0,0,-4.60646250974074e-16,-1.70285028274669
"3600",10,360,0,0,0,-1.72829135501321
"3601",1,361,0,0,0,-2.76646719882128
"3602",2,361,0,0,0,-2.041303008927
